interval_no,interval_name,max_ma,min_ma,X_Ft,X_bL,X_FL,X_bt,sampled_in_bin,implied_in_bin,n_occs
,Interpolated between Rupelian and Priabonian,37.589999999999975,37.17999999999998,,,,,28.800000000000047,,
106.0,Priabonian,38.0,33.9,7.0,5.0,16.0,5.0,28.0,10.0,190.0
,Interpolated between Priabonian and Bartonian,38.33,38.0,,,,,25.70000000000001,,
,Interpolated between Priabonian and Bartonian,38.66,38.33,,,,,23.40000000000002,,
,Interpolated between Priabonian and Bartonian,38.989999999999995,38.66,,,,,21.10000000000003,,
,Interpolated between Priabonian and Bartonian,39.31999999999999,38.989999999999995,,,,,18.80000000000004,,
,Interpolated between Priabonian and Bartonian,39.64999999999999,39.31999999999999,,,,,16.50000000000005,,
,Interpolated between Priabonian and Bartonian,39.97999999999999,39.64999999999999,,,,,14.20000000000006,,
,Interpolated between Priabonian and Bartonian,40.30999999999999,39.97999999999999,,,,,11.90000000000007,,
,Interpolated between Priabonian and Bartonian,40.639999999999986,40.30999999999999,,,,,9.60000000000008,,
,Interpolated between Priabonian and Bartonian,40.969999999999985,40.639999999999986,,,,,7.3000000000000895,,
,Interpolated between Priabonian and Bartonian,41.29999999999998,40.969999999999985,,,,,5.0000000000000995,,
107.0,Bartonian,41.3,38.0,2.0,0.0,1.0,8.0,5.0,8.0,39.0
,Interpolated between Bartonian and Lutetian,41.949999999999996,41.3,,,,,8.699999999999992,,
,Interpolated between Bartonian and Lutetian,42.599999999999994,41.949999999999996,,,,,12.399999999999984,,
,Interpolated between Bartonian and Lutetian,43.24999999999999,42.599999999999994,,,,,16.099999999999973,,
,Interpolated between Bartonian and Lutetian,43.89999999999999,43.24999999999999,,,,,19.79999999999997,,
,Interpolated between Bartonian and Lutetian,44.54999999999999,43.89999999999999,,,,,23.499999999999957,,
,Interpolated between Bartonian and Lutetian,45.19999999999999,44.54999999999999,,,,,27.19999999999995,,
,Interpolated between Bartonian and Lutetian,45.84999999999999,45.19999999999999,,,,,30.899999999999945,,
,Interpolated between Bartonian and Lutetian,46.499999999999986,45.84999999999999,,,,,34.59999999999994,,
